"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","id_rank","top_perc","diff","taxonomic_level","taxon"
"1586","ASV_1062","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1587","ASV_1063","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1588","ASV_1066","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1589","ASV_1080","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1590","ASV_1089","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus keta"
"1591","ASV_1091","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1592","ASV_1100","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1593","ASV_1104","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus nerka"
"1594","ASV_1115","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1595","ASV_1119","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1596","ASV_1138","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1597","ASV_1139","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1598","ASV_1141","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1599","ASV_1148","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus nerka"
"1600","ASV_1150","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1601","ASV_1151","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1602","ASV_1156","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1603","ASV_1159","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1604","ASV_1160","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1605","ASV_1167","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1606","ASV_1168","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1607","ASV_1170","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1608","ASV_1180","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1609","ASV_1181","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1610","ASV_1182","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1611","ASV_1184","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1612","ASV_1188","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1613","ASV_1189","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1614","ASV_1194","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus nerka"
"1615","ASV_1195","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1616","ASV_1196","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1617","ASV_1197","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1618","ASV_1200","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1619","ASV_1201","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1620","ASV_1204","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus gorbuscha"
"1621","ASV_1211","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1622","ASV_1213","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus tshawytscha"
"1623","ASV_1214","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1624","ASV_1226","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1625","ASV_1229","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1626","ASV_1237","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1627","ASV_1239","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1628","ASV_1240","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1629","ASV_1244","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1630","ASV_1251","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus kisutch"
"1631","ASV_1252","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus kisutch"
"1632","ASV_1256","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1633","ASV_1262","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1634","ASV_1264","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1635","ASV_1267","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1636","ASV_1282","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1637","ASV_1283","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1638","ASV_1284","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus kisutch"
"1639","ASV_1286","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus kisutch"
"1640","ASV_1301","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1641","ASV_1302","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1642","ASV_1303","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus tshawytscha"
"1643","ASV_1304","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1644","ASV_1305","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1645","ASV_1307","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1646","ASV_1315","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1647","ASV_1332","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1648","ASV_1340","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1649","ASV_1342","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus gorbuscha"
"1650","ASV_1345","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1651","ASV_1349","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1652","ASV_1351","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus tshawytscha"
"1653","ASV_1359","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1654","ASV_1366","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus nerka"
"1655","ASV_1372","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1656","ASV_1375","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus nerka"
"1657","ASV_1377","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus nerka"
"1658","ASV_1384","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus tshawytscha"
"1659","ASV_1393","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1660","ASV_1395","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1661","ASV_1398","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus tshawytscha"
"1662","ASV_1410","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus gorbuscha"
"1663","ASV_1419","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus kisutch"
"1664","ASV_1425","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus kisutch"
"1665","ASV_1434","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"species","Oncorhynchus keta"
"1666","ASV_1435","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus tshawytscha"
"1667","ASV_1453","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.405,NA,99.405,0,"species","Oncorhynchus nerka"
"1668","ASV_1454","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus keta"
"1669","ASV_1457","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"species","Oncorhynchus keta"
"1670","ASV_1460","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,NA,100,0,"species","Oncorhynchus tshawytscha"
"1671","ASV_1479","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus nerka"
"1672","ASV_1481","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus tshawytscha"
"1673","ASV_1506","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.405,NA,99.405,0,"species","Oncorhynchus kisutch"
"1674","ASV_1521","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"species","Oncorhynchus tshawytscha"
"1675","ASV_1523","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus nerka"
"1676","ASV_1553","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"species","Oncorhynchus nerka"
"1677","ASV_0021","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"genus","Oncorhynchus"
"1678","ASV_0021","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"genus","Oncorhynchus"
"1679","ASV_0035","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"genus","Oncorhynchus"
"1680","ASV_0035","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.412,0.00400000000000489,"genus","Oncorhynchus"
"1681","ASV_0059","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"genus","Oncorhynchus"
"1682","ASV_0059","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.412,0.00400000000000489,"genus","Oncorhynchus"
"1683","ASV_0095","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"genus","Oncorhynchus"
"1684","ASV_0095","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,NA,99.412,0,"genus","Oncorhynchus"
"1685","ASV_0229","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"genus","Oncorhynchus"
"1686","ASV_0229","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"genus","Oncorhynchus"
"1687","ASV_0514","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"genus","Oncorhynchus"
"1688","ASV_0514","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.824,0.007000000000005,"genus","Oncorhynchus"
"1689","ASV_0656","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"genus","Oncorhynchus"
"1690","ASV_0656","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.824,0.007000000000005,"genus","Oncorhynchus"
"1691","ASV_0660","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"genus","Oncorhynchus"
"1692","ASV_0660","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"genus","Oncorhynchus"
"1693","ASV_0740","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"genus","Oncorhynchus"
"1694","ASV_0740","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.824,0.007000000000005,"genus","Oncorhynchus"
"1695","ASV_0801","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"genus","Oncorhynchus"
"1696","ASV_0801","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,NA,99.408,0,"genus","Oncorhynchus"
"1697","ASV_0837","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"genus","Oncorhynchus"
"1698","ASV_0837","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.824,0.007000000000005,"genus","Oncorhynchus"
"1699","ASV_0840","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"genus","Oncorhynchus"
"1700","ASV_0840","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.817,0,"genus","Oncorhynchus"
"1701","ASV_0916","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,NA,98.824,0,"genus","Oncorhynchus"
"1702","ASV_0916","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,NA,98.824,0.007000000000005,"genus","Oncorhynchus"
