sample	library	run	r1_file	r2_file	reads_raw_r1	reads_raw_r2	reads_primers_fwd	reads_primers_rvs	reads_filtered_fwd	reads_filtered_rvs	reads_merged	reads_tabled	reads_chimera_checked	reads_tax.length_filtered
e04233-C-20240611	e04233-C-20240611	3	e04233-C_S397_L001_R1_001.fastq.gz	e04233-C_S397_L001_R2_001.fastq.gz	41270	41270	40723	40723	40514	40514	36535	36535	36081	36081
e04234-A-20240613	e04234-A-20240613	4	e04234-A_S38_L001_R1_001.fastq.gz	e04234-A_S38_L001_R2_001.fastq.gz	72698	72698	71913	71913	71032	71032	68065	68065	67438	67438
e04234-B-20240611	e04234-B-20240611	3	e04234-B_S302_L001_R1_001.fastq.gz	e04234-B_S302_L001_R2_001.fastq.gz	43430	43430	42963	42963	42809	42809	42060	42060	41669	41669
e04234-C-20240611	e04234-C-20240611	3	e04234-C_S398_L001_R1_001.fastq.gz	e04234-C_S398_L001_R2_001.fastq.gz	16325	16325	16133	16133	16059	16059	15849	15849	15835	15835
e04235-A-20240613	e04235-A-20240613	4	e04235-A_S39_L001_R1_001.fastq.gz	e04235-A_S39_L001_R2_001.fastq.gz	48549	48549	48112	48112	43662	43662	42083	42083	40039	40039
e04235-B-20240611	e04235-B-20240611	3	e04235-B_S303_L001_R1_001.fastq.gz	e04235-B_S303_L001_R2_001.fastq.gz	31285	31285	30927	30927	30821	30821	29900	29900	27709	27709
e04235-C-20240611	e04235-C-20240611	3	e04235-C_S399_L001_R1_001.fastq.gz	e04235-C_S399_L001_R2_001.fastq.gz	25436	25436	25103	25103	22767	22767	22109	22109	19192	19192
e04236-A-20240613	e04236-A-20240613	4	e04236-A_S40_L001_R1_001.fastq.gz	e04236-A_S40_L001_R2_001.fastq.gz	70103	70103	69214	69214	68042	68042	61000	61000	59996	59996
e04236-B-20240611	e04236-B-20240611	3	e04236-B_S304_L001_R1_001.fastq.gz	e04236-B_S304_L001_R2_001.fastq.gz	36288	36288	35900	35900	33445	33445	32261	32261	31407	31407
e04236-C-20240611	e04236-C-20240611	3	e04236-C_S400_L001_R1_001.fastq.gz	e04236-C_S400_L001_R2_001.fastq.gz	37108	37108	36705	36705	36499	36499	34409	34409	33835	33835
e04237-A-20240613	e04237-A-20240613	4	e04237-A_S41_L001_R1_001.fastq.gz	e04237-A_S41_L001_R2_001.fastq.gz	76907	76907	75964	75964	71528	71528	67227	67227	65919	65919
e04237-B-20240611	e04237-B-20240611	3	e04237-B_S305_L001_R1_001.fastq.gz	e04237-B_S305_L001_R2_001.fastq.gz	41355	41355	40912	40912	40646	40646	39732	39732	39028	39028
e04237-C-20240611	e04237-C-20240611	3	e04237-C_S401_L001_R1_001.fastq.gz	e04237-C_S401_L001_R2_001.fastq.gz	37246	37246	36771	36771	34588	34588	33180	33180	30483	30483
e04238-A-20240613	e04238-A-20240613	4	e04238-A_S42_L001_R1_001.fastq.gz	e04238-A_S42_L001_R2_001.fastq.gz	64724	64724	63935	63935	62622	62622	59103	59103	58142	58142
e04238-B-20240611	e04238-B-20240611	3	e04238-B_S306_L001_R1_001.fastq.gz	e04238-B_S306_L001_R2_001.fastq.gz	38426	38426	38004	38004	37818	37818	36903	36903	36512	36512
e04238-C-20240611	e04238-C-20240611	3	e04238-C_S402_L001_R1_001.fastq.gz	e04238-C_S402_L001_R2_001.fastq.gz	34055	34055	33670	33670	33470	33470	32909	32909	32604	32604
e04239-A-20240613	e04239-A-20240613	4	e04239-A_S43_L001_R1_001.fastq.gz	e04239-A_S43_L001_R2_001.fastq.gz	758	758	745	745	631	631	379	379	379	379
e04239-B-20240611	e04239-B-20240611	3	e04239-B_S307_L001_R1_001.fastq.gz	e04239-B_S307_L001_R2_001.fastq.gz	28372	28372	28061	28061	26445	26445	25668	25668	25653	25653
e04239-C-20240611	e04239-C-20240611	3	e04239-C_S403_L001_R1_001.fastq.gz	e04239-C_S403_L001_R2_001.fastq.gz	28973	28973	28643	28643	28463	28463	26998	26998	26942	26942
e04240-A-20240613	e04240-A-20240613	4	e04240-A_S44_L001_R1_001.fastq.gz	e04240-A_S44_L001_R2_001.fastq.gz	38694	38694	38218	38218	36729	36729	30714	30714	30215	30215
e04240-B-20240611	e04240-B-20240611	3	e04240-B_S308_L001_R1_001.fastq.gz	e04240-B_S308_L001_R2_001.fastq.gz	10400	10400	10285	10285	7217	7217	7074	7074	7043	7043
e04240-C-20240611	e04240-C-20240611	3	e04240-C_S404_L001_R1_001.fastq.gz	e04240-C_S404_L001_R2_001.fastq.gz	23855	23855	23572	23572	23431	23431	22844	22844	22800	22800
e04241-A-20240613	e04241-A-20240613	4	e04241-A_S45_L001_R1_001.fastq.gz	e04241-A_S45_L001_R2_001.fastq.gz	960	960	944	944	902	902	682	682	682	682
e04241-B-20240611	e04241-B-20240611	3	e04241-B_S309_L001_R1_001.fastq.gz	e04241-B_S309_L001_R2_001.fastq.gz	5	5	5	5	5	5	0	0	0	0
e04241-C-20240611	e04241-C-20240611	3	e04241-C_S405_L001_R1_001.fastq.gz	e04241-C_S405_L001_R2_001.fastq.gz	7	7	7	7	7	7	6	6	6	6
e04242-A-20240613	e04242-A-20240613	4	e04242-A_S46_L001_R1_001.fastq.gz	e04242-A_S46_L001_R2_001.fastq.gz	14698	14698	14428	14428	8137	8137	7385	7385	7385	7385
e04242-B-20240611	e04242-B-20240611	3	e04242-B_S310_L001_R1_001.fastq.gz	e04242-B_S310_L001_R2_001.fastq.gz	2541	2541	2513	2513	39	39	6	6	6	6
e04242-C-20240611	e04242-C-20240611	3	e04242-C_S406_L001_R1_001.fastq.gz	e04242-C_S406_L001_R2_001.fastq.gz	6756	6756	6669	6669	93	93	0	0	0	0
e04243-A-20240613	e04243-A-20240613	4	e04243-A_S47_L001_R1_001.fastq.gz	e04243-A_S47_L001_R2_001.fastq.gz	20623	20623	20329	20329	7508	7508	6598	6598	6587	6587
e04243-B-20240611	e04243-B-20240611	3	e04243-B_S311_L001_R1_001.fastq.gz	e04243-B_S311_L001_R2_001.fastq.gz	134	134	131	131	106	106	89	89	89	89
e04243-C-20240611	e04243-C-20240611	3	e04243-C_S407_L001_R1_001.fastq.gz	e04243-C_S407_L001_R2_001.fastq.gz	348	348	344	344	339	339	327	327	326	326
e04244-A-20240613	e04244-A-20240613	4	e04244-A_S48_L001_R1_001.fastq.gz	e04244-A_S48_L001_R2_001.fastq.gz	38244	38244	37733	37733	34543	34543	18346	18346	18346	18346
e04244-B-20240611	e04244-B-20240611	3	e04244-B_S312_L001_R1_001.fastq.gz	e04244-B_S312_L001_R2_001.fastq.gz	17197	17197	16967	16967	15386	15386	12560	12560	12560	12560
e04244-C-20240611	e04244-C-20240611	3	e04244-C_S408_L001_R1_001.fastq.gz	e04244-C_S408_L001_R2_001.fastq.gz	13574	13574	13318	13318	12853	12853	6709	6709	6709	6709
e04245-A-20240613	e04245-A-20240613	4	e04245-A_S49_L001_R1_001.fastq.gz	e04245-A_S49_L001_R2_001.fastq.gz	60282	60282	59572	59572	58853	58853	53288	53288	52089	52089
e04245-B-20240611	e04245-B-20240611	3	e04245-B_S313_L001_R1_001.fastq.gz	e04245-B_S313_L001_R2_001.fastq.gz	44899	44899	44391	44391	44289	44289	43322	43322	42284	42284
e04245-C-20240611	e04245-C-20240611	3	e04245-C_S409_L001_R1_001.fastq.gz	e04245-C_S409_L001_R2_001.fastq.gz	29300	29300	28902	28902	27560	27560	25567	25567	25429	25429
e04246-A-20240613	e04246-A-20240613	4	e04246-A_S50_L001_R1_001.fastq.gz	e04246-A_S50_L001_R2_001.fastq.gz	34244	34244	33811	33811	20539	20539	18896	18896	18896	18896
e04246-B-20240611	e04246-B-20240611	3	e04246-B_S314_L001_R1_001.fastq.gz	e04246-B_S314_L001_R2_001.fastq.gz	11605	11605	11471	11471	11416	11416	11261	11261	11252	11252
e04246-C-20240611	e04246-C-20240611	3	e04246-C_S410_L001_R1_001.fastq.gz	e04246-C_S410_L001_R2_001.fastq.gz	16308	16308	16109	16109	16027	16027	15772	15772	15772	15772
e04247-A-20240613	e04247-A-20240613	4	e04247-A_S51_L001_R1_001.fastq.gz	e04247-A_S51_L001_R2_001.fastq.gz	25805	25805	25294	25294	23741	23741	297	297	297	297
e04247-B-20240611	e04247-B-20240611	3	e04247-B_S315_L001_R1_001.fastq.gz	e04247-B_S315_L001_R2_001.fastq.gz	5326	5326	5183	5183	5126	5126	15	15	15	15
e04247-C-20240611	e04247-C-20240611	3	e04247-C_S411_L001_R1_001.fastq.gz	e04247-C_S411_L001_R2_001.fastq.gz	15113	15113	14901	14901	14697	14697	8740	8740	8740	8740
e04248-A-20240613	e04248-A-20240613	4	e04248-A_S52_L001_R1_001.fastq.gz	e04248-A_S52_L001_R2_001.fastq.gz	15128	15128	14929	14929	3857	3857	2910	2910	2905	2905
e04248-B-20240611	e04248-B-20240611	3	e04248-B_S316_L001_R1_001.fastq.gz	e04248-B_S316_L001_R2_001.fastq.gz	267	267	264	264	253	253	70	70	70	70
e04248-C-20240611	e04248-C-20240611	3	e04248-C_S412_L001_R1_001.fastq.gz	e04248-C_S412_L001_R2_001.fastq.gz	44	44	40	40	37	37	14	14	14	14
e04249-A-20240613	e04249-A-20240613	4	e04249-A_S53_L001_R1_001.fastq.gz	e04249-A_S53_L001_R2_001.fastq.gz	59751	59751	59081	59081	58227	58227	44697	44697	44697	44697
e04249-B-20240611	e04249-B-20240611	3	e04249-B_S317_L001_R1_001.fastq.gz	e04249-B_S317_L001_R2_001.fastq.gz	26862	26862	26576	26576	26466	26466	26235	26235	26235	26235
e04249-C-20240611	e04249-C-20240611	3	e04249-C_S413_L001_R1_001.fastq.gz	e04249-C_S413_L001_R2_001.fastq.gz	31206	31206	30826	30826	29782	29782	25254	25254	24658	24658
e04250-A-20240613	e04250-A-20240613	4	e04250-A_S54_L001_R1_001.fastq.gz	e04250-A_S54_L001_R2_001.fastq.gz	1905	1905	1873	1873	1009	1009	360	360	360	360
e04250-B-20240611	e04250-B-20240611	3	e04250-B_S318_L001_R1_001.fastq.gz	e04250-B_S318_L001_R2_001.fastq.gz	4843	4843	4798	4798	131	131	21	21	21	21
e04250-C-20240611	e04250-C-20240611	3	e04250-C_S414_L001_R1_001.fastq.gz	e04250-C_S414_L001_R2_001.fastq.gz	815	815	774	774	756	756	22	22	22	22
e04251-A-20240613	e04251-A-20240613	4	e04251-A_S55_L001_R1_001.fastq.gz	e04251-A_S55_L001_R2_001.fastq.gz	21865	21865	21414	21414	5721	5721	4114	4114	4114	4114
e04251-B-20240611	e04251-B-20240611	3	e04251-B_S319_L001_R1_001.fastq.gz	e04251-B_S319_L001_R2_001.fastq.gz	2507	2507	2486	2486	2419	2419	2373	2373	2373	2373
e04251-C-20240611	e04251-C-20240611	3	e04251-C_S415_L001_R1_001.fastq.gz	e04251-C_S415_L001_R2_001.fastq.gz	821	821	789	789	160	160	9	9	9	9
e04252-A-20240613	e04252-A-20240613	4	e04252-A_S56_L001_R1_001.fastq.gz	e04252-A_S56_L001_R2_001.fastq.gz	14200	14200	13959	13959	1030	1030	380	380	380	380
e04252-B-20240611	e04252-B-20240611	3	e04252-B_S320_L001_R1_001.fastq.gz	e04252-B_S320_L001_R2_001.fastq.gz	8621	8621	8538	8538	2155	2155	0	0	0	0
e04252-C-20240611	e04252-C-20240611	3	e04252-C_S416_L001_R1_001.fastq.gz	e04252-C_S416_L001_R2_001.fastq.gz	25337	25337	24966	24966	24856	24856	24749	24749	24749	24749
e04253-A-20240613	e04253-A-20240613	4	e04253-A_S57_L001_R1_001.fastq.gz	e04253-A_S57_L001_R2_001.fastq.gz	67362	67362	66507	66507	60062	60062	57264	57264	56179	56179
e04253-B-20240611	e04253-B-20240611	3	e04253-B_S321_L001_R1_001.fastq.gz	e04253-B_S321_L001_R2_001.fastq.gz	45380	45380	44854	44854	44521	44521	41574	41574	41259	41259
e04253-C-20240611	e04253-C-20240611	3	e04253-C_S417_L001_R1_001.fastq.gz	e04253-C_S417_L001_R2_001.fastq.gz	25468	25468	25129	25129	24605	24605	22447	22447	22356	22356
e04254-A-20240613	e04254-A-20240613	4	e04254-A_S58_L001_R1_001.fastq.gz	e04254-A_S58_L001_R2_001.fastq.gz	38994	38994	38494	38494	36721	36721	33792	33792	33571	33571
e04254-B-20240611	e04254-B-20240611	3	e04254-B_S322_L001_R1_001.fastq.gz	e04254-B_S322_L001_R2_001.fastq.gz	659	659	649	649	63	63	22	22	22	22
e04254-C-20240611	e04254-C-20240611	3	e04254-C_S418_L001_R1_001.fastq.gz	e04254-C_S418_L001_R2_001.fastq.gz	763	763	756	756	33	33	15	15	15	15
e04255-A-20240613	e04255-A-20240613	4	e04255-A_S59_L001_R1_001.fastq.gz	e04255-A_S59_L001_R2_001.fastq.gz	13770	13770	13570	13570	5931	5931	344	344	344	344
e04255-B-20240611	e04255-B-20240611	3	e04255-B_S323_L001_R1_001.fastq.gz	e04255-B_S323_L001_R2_001.fastq.gz	476	476	465	465	457	457	16	16	16	16
e04255-C-20240611	e04255-C-20240611	3	e04255-C_S419_L001_R1_001.fastq.gz	e04255-C_S419_L001_R2_001.fastq.gz	467	467	433	433	315	315	14	14	14	14
e04256-A-20240613	e04256-A-20240613	4	e04256-A_S60_L001_R1_001.fastq.gz	e04256-A_S60_L001_R2_001.fastq.gz	6955	6955	6827	6827	3587	3587	518	518	518	518
e04256-B-20240611	e04256-B-20240611	3	e04256-B_S324_L001_R1_001.fastq.gz	e04256-B_S324_L001_R2_001.fastq.gz	517	517	511	511	480	480	39	39	39	39
e04256-C-20240611	e04256-C-20240611	3	e04256-C_S420_L001_R1_001.fastq.gz	e04256-C_S420_L001_R2_001.fastq.gz	87	87	64	64	56	56	40	40	40	40
e04257-A-20240613	e04257-A-20240613	4	e04257-A_S61_L001_R1_001.fastq.gz	e04257-A_S61_L001_R2_001.fastq.gz	6998	6998	6893	6893	682	682	205	205	205	205
e04257-B-20240611	e04257-B-20240611	3	e04257-B_S325_L001_R1_001.fastq.gz	e04257-B_S325_L001_R2_001.fastq.gz	597	597	590	590	77	77	0	0	0	0
e04257-C-20240611	e04257-C-20240611	3	e04257-C_S421_L001_R1_001.fastq.gz	e04257-C_S421_L001_R2_001.fastq.gz	182	182	153	153	104	104	8	8	8	8
e04258-A-20240613	e04258-A-20240613	4	e04258-A_S62_L001_R1_001.fastq.gz	e04258-A_S62_L001_R2_001.fastq.gz	65217	65217	64429	64429	59164	59164	50317	50317	50081	50081
e04258-B-20240611	e04258-B-20240611	3	e04258-B_S326_L001_R1_001.fastq.gz	e04258-B_S326_L001_R2_001.fastq.gz	32901	32901	32502	32502	30181	30181	26235	26235	26142	26142
e04258-C-20240611	e04258-C-20240611	3	e04258-C_S422_L001_R1_001.fastq.gz	e04258-C_S422_L001_R2_001.fastq.gz	23193	23193	22872	22872	19732	19732	15628	15628	15615	15615
e04259-A-20240613	e04259-A-20240613	4	e04259-A_S63_L001_R1_001.fastq.gz	e04259-A_S63_L001_R2_001.fastq.gz	59338	59338	57795	57795	52865	52865	42341	42341	42105	42105
e04259-B-20240611	e04259-B-20240611	3	e04259-B_S327_L001_R1_001.fastq.gz	e04259-B_S327_L001_R2_001.fastq.gz	28270	28270	27842	27842	27591	27591	17022	17022	17008	17008
e04259-C-20240611	e04259-C-20240611	3	e04259-C_S423_L001_R1_001.fastq.gz	e04259-C_S423_L001_R2_001.fastq.gz	33950	33950	33460	33460	33275	33275	29108	29108	28971	28971
e04260-A-20240613	e04260-A-20240613	4	e04260-A_S64_L001_R1_001.fastq.gz	e04260-A_S64_L001_R2_001.fastq.gz	4282	4282	3751	3751	3435	3435	2107	2107	2107	2107
e04260-B-20240611	e04260-B-20240611	3	e04260-B_S328_L001_R1_001.fastq.gz	e04260-B_S328_L001_R2_001.fastq.gz	1786	1786	1776	1776	158	158	134	134	132	132
e04260-C-20240611	e04260-C-20240611	3	e04260-C_S424_L001_R1_001.fastq.gz	e04260-C_S424_L001_R2_001.fastq.gz	6705	6705	6614	6614	70	70	0	0	0	0
e0683-A-20240423	e0683-A-20240423	1	e0683-A_S73_L001_R1_001.fastq.gz	e0683-A_S73_L001_R2_001.fastq.gz	17923	17923	17651	17651	10559	10559	10244	10244	9930	9930
e0683-B-20240423	e0683-B-20240423	1	e0683-B_S148_L001_R1_001.fastq.gz	e0683-B_S148_L001_R2_001.fastq.gz	7550	7550	7444	7444	7336	7336	7263	7263	7241	7241
e0683-C-20240423	e0683-C-20240423	1	e0683-C_S223_L001_R1_001.fastq.gz	e0683-C_S223_L001_R2_001.fastq.gz	6726	6726	6622	6622	3666	3666	3635	3635	3504	3504
NC-1-A-20240509	NC-1-A-20240509	2	NC-1-A_S9_L001_R1_001.fastq.gz	NC-1-A_S9_L001_R2_001.fastq.gz	928	928	905	905	29	29	3	3	3	3
NC-1-B-20240509	NC-1-B-20240509	2	NC-1-B_S105_L001_R1_001.fastq.gz	NC-1-B_S105_L001_R2_001.fastq.gz	24526	24526	24124	24124	170	170	42	42	42	42
NC-1-C-20240509	NC-1-C-20240509	2	NC-1-C_S201_L001_R1_001.fastq.gz	NC-1-C_S201_L001_R2_001.fastq.gz	25800	25800	25442	25442	221	221	0	0	0	0
NC-1-D-20240509	NC-1-D-20240509	2	NC-1-D_S297_L001_R1_001.fastq.gz	NC-1-D_S297_L001_R2_001.fastq.gz	91	91	89	89	18	18	0	0	0	0
NC-1-E-20240509	NC-1-E-20240509	2	NC-1-E_S380_L001_R1_001.fastq.gz	NC-1-E_S380_L001_R2_001.fastq.gz	99	99	98	98	40	40	0	0	0	0
NC-1-F-20240509	NC-1-F-20240509	2	NC-1-F_S463_L001_R1_001.fastq.gz	NC-1-F_S463_L001_R2_001.fastq.gz	135	135	109	109	11	11	0	0	0	0
NC-2-A-20240509	NC-2-A-20240509	2	NC-2-A_S24_L001_R1_001.fastq.gz	NC-2-A_S24_L001_R2_001.fastq.gz	6286	6286	6170	6170	21	21	0	0	0	0
NC-2-B-20240509	NC-2-B-20240509	2	NC-2-B_S120_L001_R1_001.fastq.gz	NC-2-B_S120_L001_R2_001.fastq.gz	13	13	10	10	4	4	0	0	0	0
NC-2-C-20240509	NC-2-C-20240509	2	NC-2-C_S216_L001_R1_001.fastq.gz	NC-2-C_S216_L001_R2_001.fastq.gz	500	500	491	491	5	5	0	0	0	0
NC-2-D-20240509	NC-2-D-20240509	2	NC-2-D_S312_L001_R1_001.fastq.gz	NC-2-D_S312_L001_R2_001.fastq.gz	29	29	28	28	4	4	0	0	0	0
NC-2-E-20240509	NC-2-E-20240509	2	NC-2-E_S395_L001_R1_001.fastq.gz	NC-2-E_S395_L001_R2_001.fastq.gz	1273	1273	1242	1242	4	4	0	0	0	0
NC-2-F-20240509	NC-2-F-20240509	2	NC-2-F_S478_L001_R1_001.fastq.gz	NC-2-F_S478_L001_R2_001.fastq.gz	18	18	16	16	4	4	0	0	0	0
NC-3-A-20240509	NC-3-A-20240509	2	NC-3-A_S36_L001_R1_001.fastq.gz	NC-3-A_S36_L001_R2_001.fastq.gz	191	191	188	188	2	2	0	0	0	0
NC-3-B-20240509	NC-3-B-20240509	2	NC-3-B_S132_L001_R1_001.fastq.gz	NC-3-B_S132_L001_R2_001.fastq.gz	10	10	8	8	3	3	0	0	0	0
NC-3-C-20240509	NC-3-C-20240509	2	NC-3-C_S228_L001_R1_001.fastq.gz	NC-3-C_S228_L001_R2_001.fastq.gz	9	9	8	8	2	2	0	0	0	0
NC-3-D-20240509	NC-3-D-20240509	2	NC-3-D_S318_L001_R1_001.fastq.gz	NC-3-D_S318_L001_R2_001.fastq.gz	56	56	54	54	27	27	20	20	20	20
NC-3-E-20240509	NC-3-E-20240509	2	NC-3-E_S401_L001_R1_001.fastq.gz	NC-3-E_S401_L001_R2_001.fastq.gz	60	60	59	59	50	50	40	40	40	40
NC-3-F-20240509	NC-3-F-20240509	2	NC-3-F_S484_L001_R1_001.fastq.gz	NC-3-F_S484_L001_R2_001.fastq.gz	207	207	197	197	17	17	15	15	15	15
NC-4-A-20240509	NC-4-A-20240509	2	NC-4-A_S49_L001_R1_001.fastq.gz	NC-4-A_S49_L001_R2_001.fastq.gz	1329	1329	1291	1291	18	18	0	0	0	0
NC-4-B-20240509	NC-4-B-20240509	2	NC-4-B_S145_L001_R1_001.fastq.gz	NC-4-B_S145_L001_R2_001.fastq.gz	30	30	28	28	5	5	0	0	0	0
NC-4-C-20240509	NC-4-C-20240509	2	NC-4-C_S241_L001_R1_001.fastq.gz	NC-4-C_S241_L001_R2_001.fastq.gz	15670	15670	15447	15447	58	58	0	0	0	0
NC-4-D-20240509	NC-4-D-20240509	2	NC-4-D_S324_L001_R1_001.fastq.gz	NC-4-D_S324_L001_R2_001.fastq.gz	2661	2661	2604	2604	17	17	0	0	0	0
NC-4-E-20240509	NC-4-E-20240509	2	NC-4-E_S407_L001_R1_001.fastq.gz	NC-4-E_S407_L001_R2_001.fastq.gz	6	6	6	6	4	4	0	0	0	0
NC-4-F-20240509	NC-4-F-20240509	2	NC-4-F_S490_L001_R1_001.fastq.gz	NC-4-F_S490_L001_R2_001.fastq.gz	2	2	2	2	1	1	0	0	0	0
NC-5-A-20240509	NC-5-A-20240509	2	NC-5-A_S64_L001_R1_001.fastq.gz	NC-5-A_S64_L001_R2_001.fastq.gz	6444	6444	6342	6342	46	46	0	0	0	0
NC-5-B-20240509	NC-5-B-20240509	2	NC-5-B_S160_L001_R1_001.fastq.gz	NC-5-B_S160_L001_R2_001.fastq.gz	19	19	19	19	12	12	7	7	7	7
NC-5-C-20240509	NC-5-C-20240509	2	NC-5-C_S256_L001_R1_001.fastq.gz	NC-5-C_S256_L001_R2_001.fastq.gz	11	11	11	11	4	4	3	3	3	3
NC-5-D-20240509	NC-5-D-20240509	2	NC-5-D_S337_L001_R1_001.fastq.gz	NC-5-D_S337_L001_R2_001.fastq.gz	36	36	36	36	7	7	0	0	0	0
NC-5-E-20240509	NC-5-E-20240509	2	NC-5-E_S420_L001_R1_001.fastq.gz	NC-5-E_S420_L001_R2_001.fastq.gz	49	49	42	42	8	8	0	0	0	0
NC-5-F-20240509	NC-5-F-20240509	2	NC-5-F_S503_L001_R1_001.fastq.gz	NC-5-F_S503_L001_R2_001.fastq.gz	42	42	40	40	5	5	3	3	3	3
NC-6-A-20240509	NC-6-A-20240509	2	NC-6-A_S76_L001_R1_001.fastq.gz	NC-6-A_S76_L001_R2_001.fastq.gz	41	41	39	39	2	2	0	0	0	0
NC-6-B-20240509	NC-6-B-20240509	2	NC-6-B_S172_L001_R1_001.fastq.gz	NC-6-B_S172_L001_R2_001.fastq.gz	168	168	165	165	5	5	0	0	0	0
NC-6-C-20240509	NC-6-C-20240509	2	NC-6-C_S268_L001_R1_001.fastq.gz	NC-6-C_S268_L001_R2_001.fastq.gz	2	2	1	1	0	0	0	0	0	0
NC-6-D-20240509	NC-6-D-20240509	2	NC-6-D_S352_L001_R1_001.fastq.gz	NC-6-D_S352_L001_R2_001.fastq.gz	380	380	375	375	6	6	0	0	0	0
NC-6-E-20240509	NC-6-E-20240509	2	NC-6-E_S435_L001_R1_001.fastq.gz	NC-6-E_S435_L001_R2_001.fastq.gz	77	77	76	76	12	12	0	0	0	0
NC-6-F-20240509	NC-6-F-20240509	2	NC-6-F_S518_L001_R1_001.fastq.gz	NC-6-F_S518_L001_R2_001.fastq.gz	75	75	74	74	7	7	0	0	0	0
NC-7-A-20240509	NC-7-A-20240509	2	NC-7-A_S89_L001_R1_001.fastq.gz	NC-7-A_S89_L001_R2_001.fastq.gz	393	393	380	380	21	21	9	9	9	9
NC-7-B-20240509	NC-7-B-20240509	2	NC-7-B_S185_L001_R1_001.fastq.gz	NC-7-B_S185_L001_R2_001.fastq.gz	411	411	400	400	20	20	11	11	11	11
NC-7-C-20240509	NC-7-C-20240509	2	NC-7-C_S281_L001_R1_001.fastq.gz	NC-7-C_S281_L001_R2_001.fastq.gz	6657	6657	6585	6585	63	63	26	26	26	26
NC-7-D-20240509	NC-7-D-20240509	2	NC-7-D_S364_L001_R1_001.fastq.gz	NC-7-D_S364_L001_R2_001.fastq.gz	57	57	56	56	2	2	0	0	0	0
NC-7-E-20240509	NC-7-E-20240509	2	NC-7-E_S447_L001_R1_001.fastq.gz	NC-7-E_S447_L001_R2_001.fastq.gz	4	4	4	4	3	3	0	0	0	0
NC-7-F-20240509	NC-7-F-20240509	2	NC-7-F_S530_L001_R1_001.fastq.gz	NC-7-F_S530_L001_R2_001.fastq.gz	591	591	580	580	7	7	0	0	0	0
NC1-A-20240423	NC1-A-20240423	1	NC1-A_S75_L001_R1_001.fastq.gz	NC1-A_S75_L001_R2_001.fastq.gz	10405	10405	10064	10064	1579	1579	658	658	658	658
NC1-B-20240423	NC1-B-20240423	1	NC1-B_S150_L001_R1_001.fastq.gz	NC1-B_S150_L001_R2_001.fastq.gz	13851	13851	13604	13604	2803	2803	2710	2710	2710	2710
NC1-C-20240423	NC1-C-20240423	1	NC1-C_S225_L001_R1_001.fastq.gz	NC1-C_S225_L001_R2_001.fastq.gz	111	111	110	110	18	18	16	16	16	16
NC16-A-20240423	NC16-A-20240423	1	NC16-A_S289_L001_R1_001.fastq.gz	NC16-A_S289_L001_R2_001.fastq.gz	32	32	31	31	27	27	9	9	9	9
NC16-B-20240423	NC16-B-20240423	1	NC16-B_S385_L001_R1_001.fastq.gz	NC16-B_S385_L001_R2_001.fastq.gz	29	29	28	28	22	22	8	8	8	8
NC16-C-20240423	NC16-C-20240423	1	NC16-C_S481_L001_R1_001.fastq.gz	NC16-C_S481_L001_R2_001.fastq.gz	309	309	307	307	43	43	18	18	18	18
NC17-A-20240611	NC17-A-20240611	3	NC17-A_S88_L001_R1_001.fastq.gz	NC17-A_S88_L001_R2_001.fastq.gz	8228	8228	7585	7585	96	96	0	0	0	0
NC17-B-20240611	NC17-B-20240611	3	NC17-B_S176_L001_R1_001.fastq.gz	NC17-B_S176_L001_R2_001.fastq.gz	7748	7748	6426	6426	237	237	11	11	11	11
NC17-C-20240611	NC17-C-20240611	3	NC17-C_S264_L001_R1_001.fastq.gz	NC17-C_S264_L001_R2_001.fastq.gz	10870	10870	9587	9587	4170	4170	0	0	0	0
NC34-A-20240613	NC34-A-20240613	4	NC34-A_S192_L001_R1_001.fastq.gz	NC34-A_S192_L001_R2_001.fastq.gz	18895	18895	18029	18029	2781	2781	340	340	340	340
NC34-B-20240613	NC34-B-20240613	4	NC34-B_S288_L001_R1_001.fastq.gz	NC34-B_S288_L001_R2_001.fastq.gz	4855	4855	3999	3999	3409	3409	639	639	639	639
NC34-C-20240613	NC34-C-20240613	4	NC34-C_S384_L001_R1_001.fastq.gz	NC34-C_S384_L001_R2_001.fastq.gz	2222	2222	1036	1036	675	675	306	306	306	306
NC35-A-20240613	NC35-A-20240613	4	NC35-A_S96_L001_R1_001.fastq.gz	NC35-A_S96_L001_R2_001.fastq.gz	5977	5977	3595	3595	799	799	343	343	343	340
NC35-B-20240611	NC35-B-20240611	3	NC35-B_S360_L001_R1_001.fastq.gz	NC35-B_S360_L001_R2_001.fastq.gz	49651	49651	49086	49086	48464	48464	47032	47032	47032	47032
NC35-C-20240611	NC35-C-20240611	3	NC35-C_S456_L001_R1_001.fastq.gz	NC35-C_S456_L001_R2_001.fastq.gz	2353	2353	560	560	31	31	0	0	0	0
PC-A-20240509	PC-A-20240509	2	PC-A_S96_L001_R1_001.fastq.gz	PC-A_S96_L001_R2_001.fastq.gz	26439	26439	26024	26024	25901	25901	25817	25817	25817	25817
PC-B-20240509	PC-B-20240509	2	PC-B_S192_L001_R1_001.fastq.gz	PC-B_S192_L001_R2_001.fastq.gz	18606	18606	18324	18324	18228	18228	18172	18172	18172	18172
